id,smi,label
B3DB_3834,CC(C)c1ccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,0
B3DB_3835,CC(C)c1nnc(N2CCn3nc([C@@H](O)c4nccn4C)cc3C2)s1,1
B3DB_3836,CC(O)C1([SiH3])CCCCO1,1
B3DB_3837,CC1CCN(c2ccc([C@@H](C)NC(=O)CCSc3ccccc3)cc2)CC1,0
B3DB_3838,CC1Cc2ccccc2N(C(=O)c2ccnc(F)c2F)C1,1
B3DB_3839,CCCO[C@H](C)c1ccc(C)c(N)c1,1
B3DB_3840,CCCOc1ccccc1CCCNC(=O)CSCc1ccc(OC)cc1,1
B3DB_3841,CCCOc1ccccc1CCCNC(=O)c1ccc([N+](=O)[O-])cc1Cl,0
B3DB_3842,CCCn1ncnc1CC(NN)c1ccc(Br)cc1F,0
B3DB_3843,CCN(CCCNS(=O)(=O)N1C[C@H](C)O[C@@H](C)C1)c1ccccc1,1
B3DB_3844,CCOC(=O)C1(C(=O)OCC)[C@H](c2ccc(OC)cc2)[C@H]1S(=O)(=O)c1ccccc1,1
B3DB_3845,CCOC(=O)[C@@]1(C#N)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
B3DB_3846,CCOC(=O)[C@@]1(CN)[C@@H](S(=O)(=O)CC)[C@@H]1c1ccc(OC)cc1,0
B3DB_3847,CCOC(=O)[C@]1(CN)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)CC,0
B3DB_3848,CCOC(=O)[C@]1(N)[C@@H](S(=O)(=O)CC)[C@@H]1c1ccc2c(c1)OCO2,0
B3DB_3849,CCOC(=O)[C@]1(N)[C@@H](S(=O)(=O)c2ccc(C)cc2)[C@@H]1c1ccccc1,1
B3DB_3850,CCOC(=O)[C@]1(N)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,1
B3DB_3851,CCOC(=O)c1c[nH]c(=O)c2c1OC(=O)C[C@@H]2c1ccc2c(c1)n(C)c(=O)n2C,1
B3DB_3852,CCOC(=O)c1c[nH]c(=O)c2c1OC(=O)C[C@H]2c1cc(Cl)c2c(c1)OCO2,0
B3DB_3853,CCOC[C@@]1(C(N)=S)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc(OC)cc1,1
B3DB_3854,CCOC[C@@]1(C(N)=S)[C@H](c2ccc(CC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
B3DB_3855,CCOC[C@@]1(C(N)=S)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)CC,1
B3DB_3856,CCOC[C@@]1(CN)[C@H](c2ccc(OC)cc2)[C@@H]1S(C)(=O)=O,0
B3DB_3857,CCOC[C@@]1(N)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,1
B3DB_3858,CCOC[C@]1(C#N)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@@H]1c1ccccc1,0
B3DB_3859,CCOC[C@]1(C(N)=S)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,0
B3DB_3860,CCOC[C@]1(CN)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,1
B3DB_3861,CCOC[C@]1(CN)[C@H](c2ccc3c(c2)OCO3)[C@@H]1S(C)(=O)=O,0
B3DB_3862,CCOC[C@]1(N)[C@@H](S(=O)(=O)c2ccc(C)cc2)[C@@H]1c1ccc2c(c1)OCO2,1
B3DB_3863,CCOC[C@]1(N)[C@@H](S(=O)(=O)c2ccccc2)[C@@H]1c1ccc(OC)cc1,1
B3DB_3864,CCOc1ccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,1
B3DB_3865,CCOc1ccc(CCCNC(=O)[C@H](C)Sc2ccc(C)cc2)cc1,0
B3DB_3866,CCOc1ccc(CCCNC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,0
B3DB_3867,CCOc1ccc(N([C@@H](CC)C(=O)Nc2c(C)cccc2CC)S(C)(=O)=O)cc1,0
B3DB_3868,CCS(=O)(=O)[C@@H]1[C@@H](C#N)[C@@H]1c1ccc2c(c1)OCO2,0
B3DB_3869,CCS(=O)(=O)[C@@H]1[C@@H](CN)[C@@H]1c1ccc2c(c1)OCO2,1
B3DB_3870,CCS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,0
B3DB_3871,CCS(=O)(=O)[C@H]1[C@@H](C(N)=S)[C@@H]1c1ccc(OC)cc1,0
B3DB_3872,CCS(=O)(=O)[C@H]1[C@@H](c2ccc3c(c2)OCO3)[C@@]1(COC)C(=O)O,0
B3DB_3873,CCS(=O)(=O)[C@H]1[C@H](CO)[C@@H]1c1ccc(Cl)cc1,0
B3DB_3874,CCS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,0
B3DB_3875,CCS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)[C@]1(C#N)COC,0
B3DB_3876,CCS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@]1(C#N)COC,0
B3DB_3877,CC[C@@H](C)[C@@H](CO)NC(=O)CCc1nnc(-c2ccccc2)o1,0
B3DB_3878,CC[C@@H](C)[C@@H](CO)NC(=O)c1cn[nH]c1-c1ccc2c(c1)OCCO2,0
B3DB_3879,CC[C@@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1C,0
B3DB_3880,CC[C@@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(OC)c(OC)c1,0
B3DB_3881,CC[C@H](C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1ccc(F)c(Cl)c1)S(C)(=O)=O,0
B3DB_3882,CC[C@H](C(=O)N[C@@H](C)c1ccc(C)c(C)c1)N(c1cc(C)ccc1C)S(C)(=O)=O,1
B3DB_3883,CC[C@H](NC(=O)CCSc1ccccc1)c1ccc(C)c(C)c1,0
B3DB_3884,CC[C@H](NC(=O)CSCc1ccc(OC)cc1)c1ccc(C)c(C)c1,1
B3DB_3885,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(OC)c(OC)c1,0
B3DB_3886,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(S(C)(=O)=O)cc1,0
B3DB_3887,CC[C@H](NC(=O)[C@@H](C)Sc1ccccc1)c1ccc(C)cc1C,0
B3DB_3888,CC[C@H](NC(=O)[C@H](C)Sc1ccc(C)cc1)c1ccc(S(C)(=O)=O)cc1,1
B3DB_3889,CC[C@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1C,0
B3DB_3890,CC[C@H](NC(=O)c1ccc(CSc2ccc(Cl)cc2)cc1)c1ccc(C)c(C)c1,1
B3DB_3891,CC[C@H](NC(=O)c1ccc([N+](=O)[O-])c(C)c1)c1ccc(C)c(C)c1,0
B3DB_3892,CC[C@H]1CCCCN1CC(=O)N(C)Cc1cnccn1,0
B3DB_3893,CCc1c(C)nn(CC(=O)NC[C@H]2CCCN(c3ccccn3)C2)c1C,0
B3DB_3894,CCc1nccn1CC(=O)N1CCCC[C@@H]1CCn1cccn1,0
B3DB_3895,CCc1nccn1CCC(=O)N[C@@H](c1ccccn1)C1CC(O)C1,0
B3DB_3896,CN(C)C(=O)C[C@H](O)c1cc2n(n1)CCN(C(=O)CN1CCCCCC1)C2,0
B3DB_3897,CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)CSCc1ccc([N+](=O)[O-])cc1,0
B3DB_3898,CN(C)c1nsc(N[C@@H](c2cnc3ccccc3c2)C2CC(O)C2)n1,0
B3DB_3899,CN(CCC[C@H]1CCCO1)C(=O)Cc1cccnc1,0
B3DB_3900,CN(Cc1nc(-c2ccccc2)no1)C(=O)CN(c1ccc(Cl)cc1)S(C)(=O)=O,1
B3DB_3901,CN(Cc1nc(-c2cccs2)no1)C(=O)CSCc1ccc([N+](=O)[O-])cc1,1
B3DB_3902,CN1CCC(NC(=O)c2ccc([C@H]3SCC(=O)N3Cc3ccccc3)cc2)CC1,1
B3DB_3903,CN1CCC(Oc2ccc(N=[N+]=[N-])c(F)c2)CC1,1
B3DB_3904,CNc1nc(Oc2cccc(Cl)c2F)c(Cl)cc1Cl,0
B3DB_3905,COC(=O)COc1ccc([C@H](CC(=O)OC)c2c3[nH]snc-3ccc2=O)cc1OC,1
B3DB_3906,COC(=O)C[C@@H](C1=C(O)C(=O)C([C@@H](CC(=O)OC)c2cc3cccc4c3n(c2=O)CCC4)=C(O)C1=O)c1cc2cccc3c2n(c1=O)CCC3,1
B3DB_3907,COC(=O)C[C@@H](C1=C(O)C(=O)C([C@@H](CC(=O)OC)c2ccsc2)=C(O)C1=O)c1ccsc1,1
B3DB_3908,COC(=O)C[C@@H](c1cc(OC)c2c(c1)OCCO2)c1c(O)c(C(=O)OC)c[nH]c1=O,0
B3DB_3909,COC(=O)C[C@@H](c1ccc(O)cc1)c1c(O)c(C(=O)OC)c[nH]c1=O,0
B3DB_3910,COC(=O)C[C@@H](c1ccc(OC)c(CO)c1)c1c(O)cc(C)n(CCc2ccc(O)cc2)c1=O,0
B3DB_3911,COC(=O)C[C@@H](c1ccc2c(c1)OCO2)c1cc2c(cc1O)OCO2,0
B3DB_3912,COC(=O)C[C@@H](c1cccc(Br)c1)c1oc(CN2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(=O)c1O,0
B3DB_3913,COC(=O)C[C@@H](c1cccc(OC)c1OCCc1ccc(OC)cc1)c1c(O)c2ccccc2oc1=O,0
B3DB_3914,COC(=O)C[C@@H](c1ccccc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1
B3DB_3915,COC(=O)C[C@H](C1=C(O)C(=O)C([C@@H](CC(=O)OC)c2ccc(OC)c(OCC(N)=O)c2)=C(O)C1=O)c1ccc(OC)c(OCC(N)=O)c1,0
B3DB_3916,COC(=O)C[C@H](CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O,0
B3DB_3917,COC(=O)C[C@H](c1c(O)cc(C)n(CCc2ccc(O)cc2)c1=O)c1ccnc2ccccc12,1
B3DB_3918,COC(=O)C[C@H](c1cc(Cl)c2c(c1)OCO2)c1c(O)c(C(=O)OC)c[nH]c1=O,1
B3DB_3919,COC(=O)C[C@H](c1cc(OC)c(OC)cc1OC)c1c(O)cc(C)oc1=O,0
B3DB_3920,COC(=O)C[C@H](c1cc(OC)c2c(c1)OCO2)c1oc(CN2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(=O)c1O,0
B3DB_3921,COC(=O)C[C@H](c1ccc(C(C)C)cc1)c1oc(CN2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(=O)c1O,1
B3DB_3922,COC(=O)C[C@H](c1ccc2c(c1)OCO2)c1cc2c(cc1O)OCO2,1
B3DB_3923,COC(=O)C[C@H](c1cccc(Br)c1)c1oc(CN2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(=O)c1O,0
B3DB_3924,COC(=O)C[C@H](c1ccccc1)c1c(O)cc(C)oc1=O,0
B3DB_3925,COC(=O)C[C@H](c1cccnc1)c1c(O)c(C(=O)OC)c[nH]c1=O,0
B3DB_3926,COC(=O)C[C@H](c1cnn(C)c1)c1oc(CN2CCCCC2)cc(=O)c1O,1
B3DB_3927,COC(=O)C[C@H](c1coc2ccccc2c1=O)c1c(O)cc(C)n(CCc2ccc(O)cc2)c1=O,0
B3DB_3928,COC(=O)c1ccc(COc2ccc3c(c2)O/C(=C\c2cccc(OC)c2OC)C3=O)o1,1
B3DB_3929,COCCN(C[C@@H]1CCCO1)C(=O)c1[nH]nc(N)c1Cl,0
B3DB_3930,COCCc1noc([C@H](C)NC(=O)c2ccncc2O)n1,0
B3DB_3931,COC[C@@]1(C#N)[C@H](c2ccc3c(c2)OCO3)[C@@H]1S(=O)(=O)c1ccccc1,1
B3DB_3932,COC[C@@]1(C(=O)O)[C@H](c2ccc3c(c2)OCO3)[C@@H]1S(C)(=O)=O,0
B3DB_3933,COC[C@@]1(C(N)=S)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc2c(c1)OCO2,0
B3DB_3934,COC[C@@]1(CN)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@@H]1c1ccc(OC)cc1,0
B3DB_3935,COC[C@@]1(CN)[C@H](c2ccc(OC)cc2)[C@@H]1S(C)(=O)=O,1
B3DB_3936,COC[C@@]1(N)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,0
B3DB_3937,COC[C@@]1(N)[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(C)cc1,1
B3DB_3938,COC[C@]1(C#N)[C@H](c2ccccc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,1
B3DB_3939,COC[C@]1(C(=O)O)[C@@H](S(=O)(=O)c2ccc(C)cc2)[C@@H]1c1ccc(OC)cc1,1
B3DB_3940,COC[C@]1(C(=O)O)[C@@H](S(C)(=O)=O)[C@@H]1c1ccc(OC)cc1,0
B3DB_3941,COC[C@]1(C(=O)O)[C@H](c2ccc(OC)cc2)[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,1
B3DB_3942,CO[C@H]1C(=O)N(c2cccc(F)c2)[C@@H]1C(=O)O,1
B3DB_3943,COc1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3F)C2=O)ccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0
B3DB_3944,COc1cc(C(=O)NCCCN2CCCc3ccccc32)cc(OC)c1OC,0
B3DB_3945,COc1cc(C(=O)N[C@@H]2CC(C)(C)Oc3cc(C)ccc32)cc(OC)c1OC,0
B3DB_3946,COc1cc(CNC(=O)[C@@H](C)Sc2ccc(C)cc2)ccc1OC(C)C,1
B3DB_3947,COc1cc(OC)c(OC)cc1/C=C1/Oc2c(ccc3c2[C@@H](c2cc(OC)c(OC(C)=O)c(OC)c2)CC(=O)O3)C1=O,0
B3DB_3948,COc1cc(OC)c(OC)cc1/C=C1/Oc2c(ccc3c2[C@H](c2cc(OC)c(OC)c(OC)c2)CC(=O)O3)C1=O,1
B3DB_3949,COc1cc2c(c(OC)c1OC)[C@@H](c1cccc3ccccc13)CC(=O)O2,0
B3DB_3950,COc1cc2c(c(OC)c1OC)[C@H](c1ccc3ncccc3c1)CC(=O)O2,0
B3DB_3951,COc1cc2c(cc1OC)CN(C(=O)CC1NC(=O)N(c3ccc(C(C)C)cc3)C1=O)CC2,1
B3DB_3952,COc1ccc(-c2noc(CN(C)C(=O)[C@H](C)SCc3ccccc3)n2)c(OC)c1,0
B3DB_3953,COc1ccc(-c2noc(CNC(=O)CSCc3cccc(Cl)c3)n2)cc1,1
B3DB_3954,COc1ccc(-c2noc(CNC(=O)CSCc3ccccc3C)n2)c(OC)c1,1
B3DB_3955,COc1ccc(C(=O)c2coc3ccc(O)c(CN4CCN(C)CC4)c23)cc1,0
B3DB_3956,COc1ccc(CCCNC(=O)CSCc2cccc(Cl)c2)cc1,0
B3DB_3957,COc1ccc(CN(C)C(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,1
B3DB_3958,COc1ccc(CSCC(=O)N[C@H]2CC(C)(C)Oc3cc(OC)ccc32)cc1,1
B3DB_3959,COc1ccc(N2C[C@H](C(=O)N3CCCC[C@H]3c3cccnc3)CC2=O)cc1,0
B3DB_3960,COc1ccc(NC(=O)/C(=C/c2ccco2)c2ccccc2)cc1Cl,0
B3DB_3961,COc1ccc(NC(=O)C[C@@H]2OC(=O)c3c2ccc(OC)c3OC)cc1N1CCCS1(=O)=O,1
B3DB_3962,COc1ccc(NC(=O)C[C@H]2OC(=O)c3c2ccc(OC)c3OC)cc1N1CCCS1(=O)=O,0
B3DB_3963,COc1ccc([C@@H](NC(=O)c2cc(=O)c(OC)c[nH]2)C2CC(O)C2)cc1F,1
B3DB_3964,COc1ccc([C@@H](NC(=O)c2cc3ncccn3n2)C2CC(O)C2)cn1,1
B3DB_3965,COc1ccc([C@@H](NC(=O)c2cnoc2C)C2CC(O)C2)cn1,1
B3DB_3966,COc1ccc([C@@H](NC2CCOCC2)C2CC(O)C2)cn1,0
B3DB_3967,COc1ccc([C@@H](Nc2ncccc2C(N)=O)C2CC(O)C2)cc1F,1
B3DB_3968,COc1ccc([C@@H]2CC(=O)Oc3c(C(C)=O)c(O)c4c(C)cc(=O)oc4c32)cc1OCC(N)=O,1
B3DB_3969,COc1ccc([C@@H]2CC(=O)Oc3ccc4c(c32)O/C(=C/c2cc(OC)c(OC)cc2OC)C4=O)cc1,1
B3DB_3970,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,0
B3DB_3971,COc1ccc([C@@H]2[C@@H](N)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,0
B3DB_3972,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,0
B3DB_3973,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@@]2(CO)C(=O)O)cc1,1
B3DB_3974,COc1ccc([C@@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@@]2(N)CN)cc1,1
B3DB_3975,COc1ccc([C@@H]2[C@H](C(N)=S)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,1
B3DB_3976,COc1ccc([C@@H]2[C@H](C(N)=S)[C@@H]2S(=O)(=O)c2ccccc2)cc1,1
B3DB_3977,COc1ccc([C@@H]2[C@H](CO)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,0
B3DB_3978,COc1ccc([C@@H]2[C@H](N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,0
B3DB_3979,COc1ccc([C@@H]2[C@H](S(=O)(=O)c3ccc(C)cc3)[C@@]2(C#N)C(=O)O)cc1,1
B3DB_3980,COc1ccc([C@@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CO)CO)cc1,1
B3DB_3981,COc1ccc([C@@H]2[C@H](S(C)(=O)=O)[C@@]2(N)C#N)cc1,1
B3DB_3982,COc1ccc([C@H]2CC(=O)Oc3cc(C)oc(=O)c32)cc1,0
B3DB_3983,COc1ccc([C@H]2[C@@H](C#N)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,1
B3DB_3984,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(C)cc3)[C@]2(C#N)C=O)cc1,0
B3DB_3985,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(C#N)C#N)cc1,0
B3DB_3986,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,0
B3DB_3987,COc1ccc([C@H]2[C@@H](S(=O)(=O)c3ccccc3)[C@]2(C#N)C=O)cc1,0
B3DB_3988,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@@]2(CN)CO)cc1,1
B3DB_3989,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@@]2(CO)C(=O)O)cc1,0
B3DB_3990,COc1ccc([C@H]2[C@@H](S(C)(=O)=O)[C@]2(C#N)CO)cc1,1
B3DB_3991,COc1ccc([C@H]2[C@H](C#N)[C@@H]2S(=O)(=O)c2ccc(C)cc2)cc1,0
B3DB_3992,COc1ccc([C@H]2[C@H](CO)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,1
B3DB_3993,COc1ccc([C@H]2[C@H](N)[C@@H]2S(C)(=O)=O)cc1,0
B3DB_3994,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(CN)CO)cc1,0
B3DB_3995,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(N)C#N)cc1,0
B3DB_3996,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@@]2(N)C(=O)O)cc1,1
B3DB_3997,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(C#N)CO)cc1,1
B3DB_3998,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,0
B3DB_3999,COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccccc3)[C@@]2(N)CO)cc1,1
B3DB_4000,COc1ccc([C@H]2[C@H](S(C)(=O)=O)[C@@]2(C#N)C(=O)O)cc1,0
B3DB_4001,COc1ccc2[nH]c(=O)c([C@H]3CC(=O)Oc4ccc5c(c43)O/C(=C\c3cccc(OC)c3OC)C5=O)cc2c1,0
B3DB_4002,COc1ccc2c(c1)CCC[C@@]2(O)CNC(=O)C(=O)Nc1cccc(Cl)c1C,1
B3DB_4003,COc1ccc2c(c1)CCC[C@]2(O)CNC(=O)C(=O)NCc1ccc2c(c1)OCO2,1
B3DB_4004,COc1ccc2c(c1)[C@@H](NC(=O)/C(=C/c1ccco1)c1ccccc1)CC(C)(C)O2,0
B3DB_4005,COc1ccc2c(c1OC)C(=O)O[C@H]2Nc1ccc2c(c1)COC2=O,0
B3DB_4006,COc1ccc2cc([C@@H]3CC(=O)Oc4cc(C)oc(=O)c43)c(=O)[nH]c2c1,0
B3DB_4007,COc1cccc([C@H]2CC(=O)Oc3cc(C)oc(=O)c32)c1OCCc1ccccc1,1
B3DB_4008,COc1ccccc1CCCNC(=O)CCSc1ccccc1,0
B3DB_4009,COc1ccccc1CCCNC(=O)CSCc1ccc(Cl)cc1,0
B3DB_4010,COc1ccccc1CCCNC(=O)[C@@H](C)SCc1ccccc1,1
B3DB_4011,COc1ccccc1N1CCN(C(=O)COc2cc(C)cc(C)c2C)CC1,1
B3DB_4012,CS(=O)(=O)[C@@H]1[C@@H](c2ccc3c(c2)OCO3)[C@]1(C#N)C=O,0
B3DB_4013,CS(=O)(=O)[C@@H]1[C@H](C(N)=S)[C@@H]1c1ccccc1,0
B3DB_4014,CS(=O)(=O)[C@@H]1[C@H](c2ccc3c(c2)OCO3)C1(CN)CN,0
B3DB_4015,CS(=O)(=O)[C@@H]1[C@H](c2ccc3c(c2)OCO3)[C@@]1(N)CO,1
B3DB_4016,CS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,0
B3DB_4017,CS(=O)(=O)[C@H]1[C@@H](c2ccc3c(c2)OCO3)C1(C#N)C#N,0
B3DB_4018,CS(=O)(=O)[C@H]1[C@H](c2ccc3c(c2)OCO3)[C@@]1(CN)CO,0
B3DB_4019,CS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@@]1(N)CO,1
B3DB_4020,CSCC[C@@H](CO)NC(=O)C1CCN(c2ncccn2)CC1,1
B3DB_4021,C[C@@H](CC(=O)N1CCc2[nH]ncc2C1)N1CCOCC1,1
B3DB_4022,C[C@@H](O)c1cc2n(n1)CCN(C(=O)CC1=C(c3ccccc3)CCC1=O)C2,0
B3DB_4023,C[C@@H]1CCCN(c2ccc([C@@H](C)NC(=O)/C(=C/c3ccco3)c3ccccc3)cc2)C1,0
B3DB_4024,C[C@](O)(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1,0
B3DB_4025,Cc1cc(C(=O)N(C)[C@@H](C)c2ccncn2)ccc1Cl,1
B3DB_4026,Cc1cc(C(=O)NCCCN2CCCc3ccccc32)ccc1[N+](=O)[O-],1
B3DB_4027,Cc1cc(C)n(CCNC(=O)[C@H]2Cc3cc(Cl)ccc3N2)c(=O)n1,1
B3DB_4028,Cc1cc2c(c(=O)n1CCc1ccc(O)cc1)[C@@H](c1cc3cc4c(cc3[nH]c1=O)OCCO4)CC(=O)O2,1
B3DB_4029,Cc1cc2c(c(=O)o1)[C@@H](c1ccc3c(c1)OCO3)CC(=O)O2,1
B3DB_4030,Cc1ccc(-n2cccc2[C@H]2[C@H](c3ccccn3)NC(=S)N2CCN(C)C)cc1,1
B3DB_4031,Cc1ccc(C(N)=NC=N)cc1,1
B3DB_4032,Cc1ccc(C)c([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)c1,1
B3DB_4033,Cc1ccc(CS(=O)(=O)N[C@H](c2ccccn2)C2CC(O)C2)cc1,0
B3DB_4034,Cc1ccc(OCCNC(=O)CCSc2ccccc2)cc1,1
B3DB_4035,Cc1ccc(OCCNC(=O)[C@@H](C)SCc2ccccc2)cc1,0
B3DB_4036,Cc1ccc(OC[C@@H](C)NC(=O)/C(=C/c2ccco2)c2ccccc2)cc1,1
B3DB_4037,Cc1ccc(OC[C@@H](C)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,0
B3DB_4038,Cc1ccc(S(=O)(=O)[C@@H]2[C@@H](c3ccccc3)C2(CN)CN)cc1,0
B3DB_4039,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)C2(CN)CN)cc1,0
B3DB_4040,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@@]2(N)C(=O)O)cc1,1
B3DB_4041,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,0
B3DB_4042,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C(N)=S)[C@@H]2c2ccccc2)cc1,0
B3DB_4043,Cc1ccc(S(=O)(=O)[C@H]2[C@H](C=O)[C@@H]2c2ccccc2)cc1,1
B3DB_4044,Cc1ccc(S(=O)(=O)[C@H]2[C@H](CN)[C@@H]2c2ccccc2)cc1,0
B3DB_4045,Cc1ccc(S(=O)(=O)[C@H]2[C@H](c3ccccc3)[C@@]2(N)CO)cc1,0
B3DB_4046,Cc1ccc(SCCC(=O)N[C@@H](C)c2ccc(N3CCC[C@@H](C)C3)cc2)cc1,0
B3DB_4047,Cc1ccc(S[C@@H](C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,1
B3DB_4048,Cc1ccc(S[C@@H](C)C(=O)NCc2nc(-c3ccccc3Cl)no2)cc1,0
B3DB_4049,Cc1ccc(S[C@@H](C)C(=O)N[C@@H]2CC(C)(C)Oc3ccc(C)cc32)cc1,0
B3DB_4050,Cc1ccc(S[C@H](C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,0
B3DB_4051,Cc1ccc(S[C@H](C)C(=O)NCc2nc(-c3cccc(Br)c3)no2)cc1,1
B3DB_4052,Cc1ccc([C@@H](C)NC(=O)CCSc2ccccc2)cc1C,1
B3DB_4053,Cc1ccc([C@H](C)NC(=O)CCSc2ccccc2)cc1C,0
B3DB_4054,Cc1ccc([C@H](C)NC(=O)Cc2ccsc2)nc1,1
B3DB_4055,Cc1ccc([C@H](C)NC(=O)[C@H](C)SCc2ccccc2)cc1C,1
B3DB_4056,Cc1ccc2[nH]c(CCC(=O)N[C@H](C)Cc3cnccn3)nc2c1C,1
B3DB_4057,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CCSc1ccccc1,0
B3DB_4058,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,0
B3DB_4059,Cc1ccc2c(c1)OC(C)(C)C[C@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,0
B3DB_4060,Cc1ccc2c(c1)[C@H](NC(=O)[C@@H](C)Sc1ccccc1)CC(C)(C)O2,0
B3DB_4061,Cc1cccc(-c2noc(CNC(=O)CCSc3ccc(Cl)cc3)n2)c1,0
B3DB_4062,Cc1cccc(CSCCNC(=O)/C(=C/c2ccco2)c2ccccc2)c1,1
